target_id,split,oracle_mode,attempted,region_discovery_status,input_adapter_status,relational_status,output_adapter_status,graph_rewrite_status,global_cec_status,localized_blocker,source_blind_result_file_finalized_before_join,schema_version
controlled_nonmonotonic_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,heldout,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,heldout,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,heldout,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,heldout,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,heldout,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,heldout,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_nonmonotonic_factor__b0,heldout,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,heldout,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
controlled_xor_factor__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,heldout,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,heldout,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,heldout,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,heldout,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,heldout,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,heldout,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,heldout,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,blind,true,blind_attempted,insufficient,blind,not_reached,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_optimized_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_source_region,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_input_cut,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_output_frontier,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,oracle_region_pair_blind_adapters,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,input_interface_sufficiency,true,cross_netlist_cut_transplantation_v1
full_adder_carry__b0,dev,full_bounded_oracle_feasibility,true,diagnostic,diagnostic_feasible,diagnostic,diagnostic_unknown,not_run,not_run,adapter_grammar_or_region_pair_bounds,true,cross_netlist_cut_transplantation_v1
