case_id,benchmark,benchmark_family,coi_name,optimization,anchor_mode,coi_source,failure_stage,failure_reason,failure_detail,last_successful_stage,recovery_success,validation_status,spec_path,impl_path,spec_node_count,impl_node_count,coi_node_count,extended_region_node_count,boundary_extension_ratio,original_bi_count,original_bo_count,extended_bi_count,extended_bo_count,selected_anchor_count,selected_sat_cec_anchor_count,available_but_unselected_sat_cec_anchor_count,cycle_conflict_count,whole_design_expansion,input_boundary_distance,output_boundary_distance,mean_anchor_distance,max_anchor_distance,runtime_seconds,extended_boundary_inputs,extended_boundary_outputs,region_nodes
external_iscas85_c2670|critical_path_seed_region|identity|exact_only,external_iscas85_c2670,iscas85,critical_path_seed_region,identity,exact_only,manual_case_study,load_inputs,missing_spec_circuit,variants/external_iscas85_c2670_original.blif,,False,missing_spec_circuit,variants/external_iscas85_c2670_original.blif,variants/external_iscas85_c2670_original.blif,,,,,,,,,,,,,,,,,,,9.216694161295891e-05,,,
external_iscas85_c432|manual_small_structural_region|identity|exact_only,external_iscas85_c432,iscas85,manual_small_structural_region,identity,exact_only,manual_case_study,load_inputs,missing_spec_circuit,variants/external_iscas85_c432_original.blif,,False,missing_spec_circuit,variants/external_iscas85_c432_original.blif,variants/external_iscas85_c432_original.blif,,,,,,,,,,,,,,,,,,,4.9457885324954987e-05,,,
generated_adder_4|adder_bit1_carry_sum_region|identity|exact_only,generated_adder_4,generated,adder_bit1_carry_sum_region,identity,exact_only,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_adder_4_original.blif,variants/generated_adder_4_original.blif,36,36,7,2,0.0,5,2,9,2,11,0,0,0,False,0,0,0.0,0,0.001126541057601571,a0;a1;b0;b1;cin;new_n24;new_n25;new_n27;new_n28,new_n26;sum1,new_n26;sum1
generated_multiplier_2|multiplier_middle_products|identity|exact_only,generated_multiplier_2,generated,multiplier_middle_products,identity,exact_only,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_original.blif,12,12,5,1,0.0,4,1,6,1,7,0,0,0,False,0,0,0.0,0,0.0005749589763581753,a0;a1;b0;b1;new_n12;new_n13,p1,p1
generated_mux_tree_4|mux_tree_root|identity|exact_only,generated_mux_tree_4,generated,mux_tree_root,identity,exact_only,generated_ground_truth,success,valid,valid,success,True,valid,variants/generated_mux_tree_4_original.blif,variants/generated_mux_tree_4_original.blif,9,9,3,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.000608749920502305,new_n10;new_n13;new_n14;new_n15;s0,out,out
generated_mux_tree_8|mux_tree_upper_root|identity|exact_only,generated_mux_tree_8,generated,mux_tree_upper_root,identity,exact_only,generated_ground_truth,extract_region,region_not_enclosed,COI nodes are not enclosed by recovered region,detect_cycles,False,disconnected_region,variants/generated_mux_tree_8_original.blif,variants/generated_mux_tree_8_original.blif,21,21,4,1,0.0,3,1,5,1,6,0,0,0,False,0,0,0.0,0,0.0007300840225070715,new_n24;new_n29;new_n31;new_n32;s0,out,out
