algorithmic_success,anchor_mode,attempted,benchmark,boundary_extension_ratio,case_id,coi_name,eligible,executable,failure_reason,optimization,structurally_valid,top_level_classification
False,exact_only,False,micro_nested,,micro_nested|nested_inner|rewrite|exact_only,nested_inner,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,formal_all,False,micro_nested,,micro_nested|nested_inner|rewrite|formal_all,nested_inner,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,exact_only,False,micro_nested,,micro_nested|nested_inner|resyn2|exact_only,nested_inner,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,formal_all,False,micro_nested,,micro_nested|nested_inner|resyn2|formal_all,nested_inner,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,exact_only,False,micro_nested,,micro_nested|nested_inner|dc2|exact_only,nested_inner,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,formal_all,False,micro_nested,,micro_nested|nested_inner|dc2|formal_all,nested_inner,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,exact_only,False,micro_nested,,micro_nested|nested_outer|balance|exact_only,nested_outer,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,formal_all,False,micro_nested,,micro_nested|nested_outer|balance|formal_all,nested_outer,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,exact_only,False,micro_nested,,micro_nested|nested_outer|rewrite|exact_only,nested_outer,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,formal_all,False,micro_nested,,micro_nested|nested_outer|rewrite|formal_all,nested_outer,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,exact_only,False,micro_nested,,micro_nested|nested_outer|resyn2|exact_only,nested_outer,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,formal_all,False,micro_nested,,micro_nested|nested_outer|resyn2|formal_all,nested_outer,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,exact_only,False,micro_nested,,micro_nested|nested_outer|dc2|exact_only,nested_outer,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,formal_all,False,micro_nested,,micro_nested|nested_outer|dc2|formal_all,nested_outer,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,exact_only,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|balance|exact_only,pi_boundary_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,formal_all,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|balance|formal_all,pi_boundary_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,exact_only,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|rewrite|exact_only,pi_boundary_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,formal_all,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|rewrite|formal_all,pi_boundary_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,exact_only,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|resyn2|exact_only,pi_boundary_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,formal_all,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|resyn2|formal_all,pi_boundary_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,exact_only,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|dc2|exact_only,pi_boundary_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,formal_all,False,micro_pi_boundary,,micro_pi_boundary|pi_boundary_region|dc2|formal_all,pi_boundary_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,exact_only,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|balance|exact_only,po_boundary_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,formal_all,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|balance|formal_all,po_boundary_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
False,exact_only,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|rewrite|exact_only,po_boundary_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,formal_all,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|rewrite|formal_all,po_boundary_region,True,False,missing_impl_circuit,rewrite,True,infrastructure_skip
False,exact_only,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|resyn2|exact_only,po_boundary_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,formal_all,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|resyn2|formal_all,po_boundary_region,True,False,missing_impl_circuit,resyn2,True,infrastructure_skip
False,exact_only,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|dc2|exact_only,po_boundary_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,formal_all,False,micro_po_boundary,,micro_po_boundary|po_boundary_region|dc2|formal_all,po_boundary_region,True,False,missing_impl_circuit,dc2,True,infrastructure_skip
False,exact_only,False,micro_shared_fanout,,micro_shared_fanout|shared_fanout_region|balance|exact_only,shared_fanout_region,True,False,missing_impl_circuit,balance,True,infrastructure_skip
